id_left,namecol_left,namealt_left,id_right,namecol_right,namealt_right,intersection_pct
fb,40,NA,nta,Dyker Heights,BK30,2.5
fb,40,NA,nta,Sunset Park East,BK34,15.6
fb,40,NA,nta,Sunset Park West,BK32,33.5
fb,40,NA,nycongress,10,NA,64.6
fb,40,NA,nycongress,11,NA,25.4
fb,40,NA,nycongress,9,NA,10
fb,40,NA,pp,62,NA,1
fb,40,NA,pp,66,NA,18.8
fb,40,NA,pp,68,NA,36.1
fb,40,NA,sa,46,NA,10.4
fb,40,NA,sa,48,NA,14.4
fb,40,NA,sa,49,NA,15.4
fb,40,NA,sa,51,NA,43.4
fb,40,NA,sa,61,NA,0.1
fb,40,NA,sa,64,NA,16.2
fb,40,NA,sd,15,NA,29.9
fb,40,NA,sd,20,NA,68.8
fb,40,NA,sd,21,NA,1.3
fb,40,NA,ss,17,NA,22
fb,40,NA,ss,22,NA,16.1
fb,40,NA,ss,26,NA,61.9
fb,40,NA,zipcode,11204,NA,6.7
fb,40,NA,zipcode,11209,NA,23
fb,40,NA,zipcode,11219,NA,11.8
fb,40,NA,zipcode,11220,NA,36.1
fb,40,NA,zipcode,11228,NA,1.5
fb,40,NA,zipcode,11232,NA,20.1
fb,41,NA,bid,Flatbush Avenue?BID,NA,1.4
fb,41,NA,cc,39,NA,4.6
fb,41,NA,cc,40,NA,35.8
fb,41,NA,cc,44,NA,3.5
fb,41,NA,cc,45,NA,56.1
fb,41,NA,cc_upcoming,39,NA,5
fb,41,NA,cc_upcoming,40,NA,37.8
fb,41,NA,cc_upcoming,45,NA,57.2
fb,41,NA,cd,309,NA,1.3
fb,41,NA,cd,312,NA,8.1
fb,41,NA,cd,314,NA,45.6
fb,41,NA,cd,317,NA,40.3
fb,41,NA,cd,318,NA,4.8
fb,41,NA,dsny,BKN09,309,1.3
fb,41,NA,dsny,BKN17,317,40.3
fb,41,NA,dsny,BKS12,312,8.1
fb,41,NA,dsny,BKS14,314,45.6
fb,41,NA,dsny,BKS18,318,4.8
fb,41,NA,hc,32,NA,0.3
fb,41,NA,hc,35,NA,98
fb,41,NA,hc,39,NA,1.7
fb,41,NA,ibz,Flatlands/Fairfield,NA,3.1
fb,41,NA,nta,Borough Park,BK88,0.5
fb,41,NA,nta,East Flatbush-Farragut,BK91,23.6
fb,41,NA,nta,Erasmus,BK95,12.1
fb,41,NA,nta,Flatbush,BK42,40.9
fb,41,NA,nta,Flatlands,BK58,5.5
fb,41,NA,nta,Kensington-Ocean Parkway,BK41,6.4
fb,41,NA,nta,Midwood,BK43,2.4
fb,41,NA,nta,Prospect Lefferts Gardens-Wingate,BK60,2.9
fb,41,NA,nta,park-cemetery-etc-Brooklyn,BK99,5.6
fb,41,NA,nycongress,10,NA,1.7
fb,41,NA,nycongress,9,NA,98.3
fb,41,NA,pp,63,NA,4.8
fb,41,NA,pp,66,NA,8
fb,41,NA,pp,67,NA,40.3
fb,41,NA,pp,70,NA,45.6
fb,41,NA,pp,71,NA,1.3
fb,41,NA,sa,41,NA,7
fb,41,NA,sa,42,NA,45.3
fb,41,NA,sa,43,NA,3.2
fb,41,NA,sa,44,NA,16.5
fb,41,NA,sa,48,NA,5.7
fb,41,NA,sa,58,NA,22.3
fb,41,NA,sd,17,NA,21.2
fb,41,NA,sd,18,NA,12.7
fb,41,NA,sd,20,NA,6.3
fb,41,NA,sd,21,NA,2
fb,41,NA,sd,22,NA,57.8
fb,41,NA,ss,17,NA,1.2
fb,41,NA,ss,20,NA,5.1
fb,41,NA,ss,21,NA,90.4
fb,41,NA,ss,22,NA,3.3
fb,41,NA,zipcode,11203,NA,21.3
fb,41,NA,zipcode,11210,NA,19.1
fb,41,NA,zipcode,11218,NA,11.3
fb,41,NA,zipcode,11225,NA,1.2
fb,41,NA,zipcode,11226,NA,31.5
fb,41,NA,zipcode,11230,NA,12.9
fb,41,NA,zipcode,11234,NA,2.8
fb,42,NA,bid,86th Street Bay Ridge?BID,NA,0.5
fb,42,NA,cc,38,NA,7.5
fb,42,NA,cc,43,NA,62.9
fb,42,NA,cc,44,NA,14.7
fb,42,NA,cc,47,NA,14.9
fb,42,NA,cc_upcoming,38,NA,19.2
fb,42,NA,cc_upcoming,43,NA,29.4
fb,42,NA,cc_upcoming,44,NA,8.8
fb,42,NA,cc_upcoming,47,NA,22.4
fb,42,NA,cc_upcoming,50,NA,20.2
fb,42,NA,cd,310,NA,44.4
fb,42,NA,cd,311,NA,49.4
fb,42,NA,cd,312,NA,6.2
fb,42,NA,dsny,BKS10,310,44.4
fb,42,NA,dsny,BKS11,311,49.4
fb,42,NA,dsny,BKS12,312,6.2
fb,42,NA,hc,31,NA,88.2
fb,42,NA,hc,35,NA,2.1
fb,42,NA,hc,37,NA,9.3
fb,42,NA,hc,39,NA,0.4
fb,42,NA,nta,Bath Beach,BK27,13.5
fb,42,NA,nta,Bay Ridge,BK31,19.2
fb,42,NA,nta,Bensonhurst East,BK29,7.3
fb,42,NA,nta,Bensonhurst West,BK28,27.5
fb,42,NA,nta,Borough Park,BK88,5.5
fb,42,NA,nta,park-cemetery-etc-Brooklyn,BK99,6.7
fb,42,NA,nycongress,10,NA,3.1
fb,42,NA,nycongress,11,NA,83.8
fb,42,NA,nycongress,9,NA,13.2
fb,42,NA,pp,62,NA,49.4
fb,42,NA,pp,68,NA,44.4
fb,42,NA,sa,45,NA,0.2
fb,42,NA,sa,46,NA,32.5
fb,42,NA,sa,47,NA,28.1
fb,42,NA,sa,48,NA,5.6
fb,42,NA,sa,49,NA,30.8
fb,42,NA,sa,64,NA,2.8
fb,42,NA,sd,20,NA,86.7
fb,42,NA,sd,21,NA,13.3
fb,42,NA,ss,17,NA,52.7
fb,42,NA,ss,22,NA,6.8
fb,42,NA,ss,23,NA,7.8
fb,42,NA,ss,26,NA,32.7
fb,42,NA,zipcode,11204,NA,19.4
fb,42,NA,zipcode,11209,NA,19.5
fb,42,NA,zipcode,11214,NA,20.1
fb,42,NA,zipcode,11219,NA,8.3
fb,42,NA,zipcode,11223,NA,2.9
fb,42,NA,zipcode,11228,NA,28.4
fb,42,NA,zipcode,11230,NA,1.3
fb,43,NA,cc,43,NA,6.9
fb,43,NA,cc,44,NA,1.6
fb,43,NA,cc,46,NA,2.6
fb,43,NA,cc,47,NA,48.8
fb,43,NA,cc,48,NA,40.1
fb,43,NA,cc_upcoming,43,NA,11.6
fb,43,NA,cc_upcoming,44,NA,2.7
fb,43,NA,cc_upcoming,46,NA,3.6
fb,43,NA,cc_upcoming,47,NA,42.5
fb,43,NA,cc_upcoming,48,NA,39.6
fb,43,NA,cd,311,NA,16.3
fb,43,NA,cd,313,NA,49.4
fb,43,NA,cd,315,NA,32.6
fb,43,NA,cd,318,NA,0.2
fb,43,NA,cd,356,NA,1.4
fb,43,NA,dsny,BKS11,311,16.2
fb,43,NA,dsny,BKS13,313,49.4
fb,43,NA,dsny,BKS15,315,32.6
fb,43,NA,dsny,BKS18,318,0.2
fb,43,NA,hc,31,NA,1.7
fb,43,NA,hc,37,NA,95.6
fb,43,NA,nta,Bath Beach,BK27,0.3
fb,43,NA,nta,Bensonhurst East,BK29,13.9
fb,43,NA,nta,Bensonhurst West,BK28,2.8
fb,43,NA,nta,Brighton Beach,BK19,9.7
fb,43,NA,nta,Gravesend,BK26,16.8
fb,43,NA,nta,Homecrest,BK25,3.1
fb,43,NA,nta,Madison,BK44,2.7
fb,43,NA,nta,Seagate-Coney Island,BK21,21.6
fb,43,NA,nta,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,21.4
fb,43,NA,nta,park-cemetery-etc-Brooklyn,BK99,2.7
fb,43,NA,nycongress,11,NA,17.3
fb,43,NA,nycongress,8,NA,80.4
fb,43,NA,nycongress,9,NA,2.2
fb,43,NA,pp,60,NA,49.4
fb,43,NA,pp,61,NA,34.2
fb,43,NA,pp,62,NA,16.3
fb,43,NA,sa,41,NA,9.2
fb,43,NA,sa,45,NA,34.1
fb,43,NA,sa,46,NA,38.5
fb,43,NA,sa,47,NA,15.1
fb,43,NA,sa,59,NA,3.1
fb,43,NA,sd,20,NA,0.8
fb,43,NA,sd,21,NA,74.8
fb,43,NA,sd,22,NA,24.3
fb,43,NA,ss,17,NA,17.9
fb,43,NA,ss,22,NA,16.1
fb,43,NA,ss,23,NA,66
fb,43,NA,zipcode,11214,NA,17.5
fb,43,NA,zipcode,11223,NA,18
fb,43,NA,zipcode,11224,NA,25.3
fb,43,NA,zipcode,11229,NA,7
fb,43,NA,zipcode,11235,NA,31.9
fb,44,NA,bid,East Brooklyn?BID,NA,5.2
fb,44,NA,cc,30,NA,0.3
fb,44,NA,cc,37,NA,52.1
fb,44,NA,cc,41,NA,33.1
fb,44,NA,cc,42,NA,14.6
fb,44,NA,cc_upcoming,37,NA,50.9
fb,44,NA,cc_upcoming,41,NA,40.6
fb,44,NA,cc_upcoming,42,NA,8.3
fb,44,NA,cd,304,NA,8.5
fb,44,NA,cd,305,NA,39
fb,44,NA,cd,316,NA,51.1
fb,44,NA,dsny,BKN03,303,1.2
fb,44,NA,dsny,BKN04,304,8.4
fb,44,NA,dsny,BKN05,305,39
fb,44,NA,dsny,BKN16,316,51.1
fb,44,NA,dsny,QW05,405,0.3
fb,44,NA,hc,32,NA,10.6
fb,44,NA,hc,33,NA,43.6
fb,44,NA,hc,34,NA,45.6
fb,44,NA,ibz,East New York,NA,7.4
fb,44,NA,nta,Brownsville,BK81,29.2
fb,44,NA,nta,Bushwick North,BK77,0.1
fb,44,NA,nta,Bushwick South,BK78,1.9
fb,44,NA,nta,Cypress Hills-City Line,BK83,13.4
fb,44,NA,nta,East New York,BK82,14.1
fb,44,NA,nta,East New York (Pennsylvania Ave),BK85,8.1
fb,44,NA,nta,Ocean Hill,BK79,23.3
fb,44,NA,nta,park-cemetery-etc-Brooklyn,BK99,9.7
fb,44,NA,nta,park-cemetery-etc-Queens,QN99,0.3
fb,44,NA,nycongress,7,NA,33.1
fb,44,NA,nycongress,8,NA,64.3
fb,44,NA,nycongress,9,NA,2.5
fb,44,NA,pp,104,NA,0.3
fb,44,NA,pp,73,NA,51.1
fb,44,NA,pp,75,NA,39
fb,44,NA,pp,83,NA,8.4
fb,44,NA,sa,54,NA,39
fb,44,NA,sa,55,NA,57.4
fb,44,NA,sa,60,NA,3.3
fb,44,NA,sd,16,NA,3.1
fb,44,NA,sd,17,NA,1.4
fb,44,NA,sd,19,NA,46.6
fb,44,NA,sd,23,NA,47.5
fb,44,NA,sd,24,NA,0.3
fb,44,NA,sd,32,NA,1.2
fb,44,NA,ss,18,NA,26.2
fb,44,NA,ss,19,NA,27.9
fb,44,NA,ss,25,NA,46
fb,44,NA,zipcode,11207,NA,34.3
fb,44,NA,zipcode,11208,NA,14
fb,44,NA,zipcode,11212,NA,28.8
fb,44,NA,zipcode,11233,NA,22.7
fb,44,NA,zipcode,11385,NA,0.2
fb,45,NA,bid,Myrtle Avenue DMA,NA,0.1
fb,45,NA,bid,Steinway Street BID,NA,0.4
fb,45,NA,bid,Sunnyside Shines,NA,0.2
fb,45,NA,cc,22,NA,6
fb,45,NA,cc,26,NA,57.8
fb,45,NA,cc,30,NA,26
fb,45,NA,cc,5,NA,3.6
fb,45,NA,cc_upcoming,22,NA,11.4
fb,45,NA,cc_upcoming,26,NA,62.9
fb,45,NA,cc_upcoming,30,NA,15.5
fb,45,NA,cc_upcoming,34,NA,6.7
fb,45,NA,cc_upcoming,5,NA,3.6
fb,45,NA,cd,401,NA,24.6
fb,45,NA,cd,402,NA,49.1
fb,45,NA,cd,405,NA,22.7
fb,45,NA,dsny,MN08,108,3.5
fb,45,NA,dsny,QW01,401,24.6
fb,45,NA,dsny,QW02,402,49
fb,45,NA,dsny,QW05,405,22.7
fb,45,NA,hc,41,NA,76
fb,45,NA,hc,46,NA,20.5
fb,45,NA,hd,Central Ridgewood Historic District,NA,0.1
fb,45,NA,hd,Ridgewood North Historic District,NA,0.2
fb,45,NA,hd,Ridgewood South Historic District,NA,0.1
fb,45,NA,ibz,Long Island City,NA,17.1
fb,45,NA,ibz,Maspeth,NA,13.2
fb,45,NA,nta,Astoria,QN70,10.9
fb,45,NA,nta,Hunters Point-Sunnyside-West Maspeth,QN31,46
fb,45,NA,nta,Maspeth,QN30,3.9
fb,45,NA,nta,Middle Village,QN21,3.7
fb,45,NA,nta,Old Astoria,QN71,0.2
fb,45,NA,nta,Queensbridge-Ravenswood-Long Island City,QN68,13.1
fb,45,NA,nta,Ridgewood,QN20,12.9
fb,45,NA,nta,park-cemetery-etc-Queens,QN99,5.7
fb,45,NA,nycongress,14,NA,6.9
fb,45,NA,nycongress,6,NA,5.7
fb,45,NA,nycongress,7,NA,83.8
fb,45,NA,pp,104,NA,22.9
fb,45,NA,pp,108,NA,49
fb,45,NA,pp,114,NA,28.1
fb,45,NA,sa,28,NA,2.6
fb,45,NA,sa,36,NA,32.9
fb,45,NA,sa,37,NA,59.3
fb,45,NA,sa,38,NA,1.6
fb,45,NA,sa,76,NA,3.6
fb,45,NA,sd,24,NA,50.3
fb,45,NA,sd,30,NA,46.1
fb,45,NA,ss,12,NA,52.7
fb,45,NA,ss,15,NA,3
fb,45,NA,ss,18,NA,4.1
fb,45,NA,ss,59,NA,36.6
fb,45,NA,zipcode,11101,NA,41.3
fb,45,NA,zipcode,11103,NA,1.5
fb,45,NA,zipcode,11104,NA,1.5
fb,45,NA,zipcode,11106,NA,13.4
fb,45,NA,zipcode,11377,NA,7.7
fb,45,NA,zipcode,11378,NA,15.6
fb,45,NA,zipcode,11379,NA,3.5
fb,45,NA,zipcode,11385,NA,11.5
fb,46,NA,bid,82nd Street BID,NA,0.1
fb,46,NA,cc,21,NA,17.2
fb,46,NA,cc,25,NA,16.7
fb,46,NA,cc,26,NA,5.9
fb,46,NA,cc,29,NA,9.2
fb,46,NA,cc,30,NA,51.1
fb,46,NA,cc_upcoming,21,NA,16.7
fb,46,NA,cc_upcoming,24,NA,4.5
fb,46,NA,cc_upcoming,25,NA,11.7
fb,46,NA,cc_upcoming,26,NA,12.5
fb,46,NA,cc_upcoming,29,NA,1.2
fb,46,NA,cc_upcoming,30,NA,42.6
fb,46,NA,cc_upcoming,32,NA,10.8
fb,46,NA,cd,403,NA,4.1
fb,46,NA,cd,404,NA,27.8
fb,46,NA,cd,405,NA,41.7
fb,46,NA,cd,406,NA,8
fb,46,NA,cd,481,NA,2
fb,46,NA,cd,482,NA,3.8
fb,46,NA,dsny,QW02,402,12.5
fb,46,NA,dsny,QW03,403,4.1
fb,46,NA,dsny,QW04,404,27.8
fb,46,NA,dsny,QW05,405,41.7
fb,46,NA,dsny,QW06,406,8
fb,46,NA,hc,41,NA,8.4
fb,46,NA,hc,42,NA,33.8
fb,46,NA,hc,43,NA,2.3
fb,46,NA,hc,46,NA,55.5
fb,46,NA,hd,Jackson Heights Historic District,NA,0.3
fb,46,NA,ibz,Maspeth,NA,4
fb,46,NA,nta,Corona,QN25,8.5
fb,46,NA,nta,Elmhurst,QN29,13.8
fb,46,NA,nta,Elmhurst-Maspeth,QN50,9.3
fb,46,NA,nta,Forest Hills,QN17,3.4
fb,46,NA,nta,Glendale,QN19,6.6
fb,46,NA,nta,Hunters Point-Sunnyside-West Maspeth,QN31,1.5
fb,46,NA,nta,Jackson Heights,QN28,1.6
fb,46,NA,nta,Maspeth,QN30,12.2
fb,46,NA,nta,Middle Village,QN21,21.5
fb,46,NA,nta,North Corona,QN26,4.1
fb,46,NA,nta,Rego Park,QN18,4.4
fb,46,NA,nta,Woodside,QN63,4.8
fb,46,NA,nta,park-cemetery-etc-Queens,QN99,8.3
fb,46,NA,nycongress,14,NA,12.8
fb,46,NA,nycongress,5,NA,0.3
fb,46,NA,nycongress,6,NA,68.2
fb,46,NA,nycongress,7,NA,18.7
fb,46,NA,pp,102,NA,4.2
fb,46,NA,pp,104,NA,41.4
fb,46,NA,pp,108,NA,12.5
fb,46,NA,pp,110,NA,29.7
fb,46,NA,pp,112,NA,8.1
fb,46,NA,pp,115,NA,4.2
fb,46,NA,sa,27,NA,0.1
fb,46,NA,sa,28,NA,20.5
fb,46,NA,sa,30,NA,27.7
fb,46,NA,sa,34,NA,2.9
fb,46,NA,sa,35,NA,12.6
fb,46,NA,sa,37,NA,10.5
fb,46,NA,sa,38,NA,6.7
fb,46,NA,sa,39,NA,18.9
fb,46,NA,sd,24,NA,88
fb,46,NA,sd,28,NA,8.4
fb,46,NA,sd,30,NA,3.6
fb,46,NA,ss,12,NA,38.3
fb,46,NA,ss,13,NA,25.6
fb,46,NA,ss,14,NA,0.3
fb,46,NA,ss,15,NA,35.8
fb,46,NA,ss,16,NA,0.1
fb,46,NA,zipcode,11368,NA,14.5
fb,46,NA,zipcode,11372,NA,1.8
fb,46,NA,zipcode,11373,NA,18
fb,46,NA,zipcode,11374,NA,5
fb,46,NA,zipcode,11375,NA,2.9
fb,46,NA,zipcode,11377,NA,12.4
fb,46,NA,zipcode,11378,NA,16.3
fb,46,NA,zipcode,11379,NA,18.1
fb,46,NA,zipcode,11385,NA,11
fb,47,NA,cc,31,NA,43.8
fb,47,NA,cc,32,NA,55.1
fb,47,NA,cc_upcoming,31,NA,44.2
fb,47,NA,cc_upcoming,32,NA,54.8
fb,47,NA,cd,484,NA,29.2
fb,47,NA,dsny,QE14,414,69.7
fb,47,NA,nta,Hammels-Arverne-Edgemere,QN12,22.1
fb,47,NA,nta,park-cemetery-etc-Queens,QN99,22
fb,47,NA,nycongress,8,NA,0.5
fb,47,NA,pp,100,NA,69.2
fb,47,NA,sa,23,NA,79.9
fb,47,NA,sa,31,NA,19
fb,47,NA,sd,27,NA,99.1
fb,47,NA,ss,10,NA,98.9
fb,47,NA,zipcode,11691,NA,29.1
fb,47,NA,zipcode,11693,NA,13.6
fb,48,NA,bid,Park Slope 5th Avenue?BID,NA,1.6
fb,48,NA,cc,38,NA,29
fb,48,NA,cc,39,NA,59.4
fb,48,NA,cc,40,NA,0.9
fb,48,NA,cc,44,NA,10.7
fb,48,NA,cc_upcoming,38,NA,30.8
fb,48,NA,cc_upcoming,39,NA,55.3
fb,48,NA,cc_upcoming,40,NA,1.7
fb,48,NA,cc_upcoming,44,NA,12.1
fb,48,NA,cd,306,NA,19.9
fb,48,NA,cd,307,NA,35.4
fb,48,NA,cd,312,NA,29.1
fb,48,NA,cd,355,NA,15.7
fb,48,NA,dsny,BKS06,306,19.8
fb,48,NA,dsny,BKS07,307,35.4
fb,48,NA,dsny,BKS12,312,29.1
fb,48,NA,hc,31,NA,0.7
fb,48,NA,hc,35,NA,15.6
fb,48,NA,hc,36,NA,3.9
fb,48,NA,hc,38,NA,10.9
fb,48,NA,hc,39,NA,68.8
fb,48,NA,hd,Park Slope Historic District,NA,3.1
fb,48,NA,ibz,Southwest Brooklyn,NA,5.5
fb,48,NA,nta,Borough Park,BK88,17.3
fb,48,NA,nta,Kensington-Ocean Parkway,BK41,6.3
fb,48,NA,nta,Ocean Parkway South,BK46,0.2
fb,48,NA,nta,Park Slope-Gowanus,BK37,24
fb,48,NA,nta,Sunset Park East,BK34,5.5
fb,48,NA,nta,Sunset Park West,BK32,5.7
fb,48,NA,nta,Windsor Terrace,BK40,10.1
fb,48,NA,nta,park-cemetery-etc-Brooklyn,BK99,30.9
fb,48,NA,nycongress,10,NA,83.7
fb,48,NA,nycongress,9,NA,16.3
fb,48,NA,pp,66,NA,29.1
fb,48,NA,pp,72,NA,35.4
fb,48,NA,pp,78,NA,35.5
fb,48,NA,sa,42,NA,0.2
fb,48,NA,sa,44,NA,44.9
fb,48,NA,sa,48,NA,13.8
fb,48,NA,sa,49,NA,0.5
fb,48,NA,sa,51,NA,31.6
fb,48,NA,sa,52,NA,9
fb,48,NA,sd,13,NA,0.4
fb,48,NA,sd,15,NA,68.9
fb,48,NA,sd,17,NA,15.7
fb,48,NA,sd,20,NA,14.1
fb,48,NA,sd,21,NA,0.7
fb,48,NA,sd,22,NA,0.1
fb,48,NA,ss,17,NA,23.5
fb,48,NA,ss,20,NA,38.6
fb,48,NA,ss,21,NA,1.9
fb,48,NA,ss,22,NA,18
fb,48,NA,ss,26,NA,17.9
fb,48,NA,zipcode,11204,NA,4.6
fb,48,NA,zipcode,11215,NA,44.1
fb,48,NA,zipcode,11218,NA,17.5
fb,48,NA,zipcode,11219,NA,10.7
fb,48,NA,zipcode,11220,NA,1.2
fb,48,NA,zipcode,11230,NA,0.5
fb,48,NA,zipcode,11232,NA,21.4
fb,49,NA,bid,82nd Street BID,NA,0.1
fb,49,NA,bid,Steinway Street BID,NA,0.2
fb,49,NA,bid,Sunnyside Shines,NA,0.6
fb,49,NA,cc,21,NA,24.9
fb,49,NA,cc,22,NA,51.7
fb,49,NA,cc,25,NA,9.4
fb,49,NA,cc,26,NA,13.9
fb,49,NA,cc_upcoming,21,NA,24.9
fb,49,NA,cc_upcoming,22,NA,50.6
fb,49,NA,cc_upcoming,25,NA,14
fb,49,NA,cc_upcoming,26,NA,10.5
fb,49,NA,cd,401,NA,49.7
fb,49,NA,cd,402,NA,9.1
fb,49,NA,cd,403,NA,28.5
fb,49,NA,dsny,QW01,401,49.6
fb,49,NA,dsny,QW02,402,9.1
fb,49,NA,dsny,QW03,403,28.5
fb,49,NA,hc,41,NA,41.9
fb,49,NA,hc,42,NA,50.6
fb,49,NA,hc,43,NA,0.5
fb,49,NA,hd,Jackson Heights Historic District,NA,1.8
fb,49,NA,ibz,Astoria,NA,20.4
fb,49,NA,ibz,Long Island City,NA,0.1
fb,49,NA,ibz,Woodside,NA,0.4
fb,49,NA,nta,Airport,QN98,12.3
fb,49,NA,nta,Astoria,QN70,7.8
fb,49,NA,nta,Hunters Point-Sunnyside-West Maspeth,QN31,6.7
fb,49,NA,nta,Jackson Heights,QN28,17.1
fb,49,NA,nta,North Corona,QN26,3.2
fb,49,NA,nta,Steinway,QN72,22.4
fb,49,NA,nta,Woodside,QN63,6.6
fb,49,NA,nta,park-cemetery-etc-Queens,QN99,3.2
fb,49,NA,nycongress,6,NA,11.8
fb,49,NA,nycongress,7,NA,9.5
fb,49,NA,pp,108,NA,9
fb,49,NA,pp,110,NA,0.2
fb,49,NA,pp,114,NA,50.3
fb,49,NA,pp,115,NA,40.5
fb,49,NA,sa,30,NA,6.9
fb,49,NA,sa,34,NA,35.9
fb,49,NA,sa,35,NA,26.5
fb,49,NA,sa,36,NA,13.4
fb,49,NA,sa,37,NA,7.9
fb,49,NA,sa,39,NA,2.3
fb,49,NA,sd,24,NA,4.1
fb,49,NA,sd,25,NA,0.2
fb,49,NA,sd,30,NA,88.6
fb,49,NA,ss,12,NA,27.7
fb,49,NA,ss,13,NA,27.5
fb,49,NA,ss,59,NA,11.1
fb,49,NA,zipcode,11101,NA,2
fb,49,NA,zipcode,11102,NA,7.4
fb,49,NA,zipcode,11103,NA,6.9
fb,49,NA,zipcode,11104,NA,3.6
fb,49,NA,zipcode,11105,NA,18.9
fb,49,NA,zipcode,11368,NA,3.8
fb,49,NA,zipcode,11371,NA,11.9
fb,49,NA,zipcode,11372,NA,6.2
fb,49,NA,zipcode,11377,NA,11.2
fb,50,NA,cc,24,NA,23.6
fb,50,NA,cc,27,NA,23.8
fb,50,NA,cc,28,NA,26.3
fb,50,NA,cc,29,NA,26.1
fb,50,NA,cc,30,NA,0.2
fb,50,NA,cc_upcoming,23,NA,1.9
fb,50,NA,cc_upcoming,24,NA,22.3
fb,50,NA,cc_upcoming,27,NA,22
fb,50,NA,cc_upcoming,28,NA,24.3
fb,50,NA,cc_upcoming,29,NA,25.6
fb,50,NA,cc_upcoming,30,NA,3.3
fb,50,NA,cc_upcoming,32,NA,0.6
fb,50,NA,cd,406,NA,19.1
fb,50,NA,cd,408,NA,19.8
fb,50,NA,cd,409,NA,10.1
fb,50,NA,cd,412,NA,42.7
fb,50,NA,cd,481,NA,0.6
fb,50,NA,dsny,QE08,408,19.8
fb,50,NA,dsny,QE10,410,7.6
fb,50,NA,dsny,QE12,412,42.7
fb,50,NA,dsny,QW06,406,19.1
fb,50,NA,dsny,QW09,409,10.1
fb,50,NA,hc,43,NA,8.3
fb,50,NA,hc,44,NA,46.7
fb,50,NA,hc,45,NA,26.5
fb,50,NA,hc,46,NA,18.5
fb,50,NA,ibz,Jamaica,NA,4.6
fb,50,NA,nta,Baisley Park,QN76,8.1
fb,50,NA,nta,Forest Hills,QN17,15.1
fb,50,NA,nta,Glendale,QN19,0.5
fb,50,NA,nta,Jamaica,QN61,14.1
fb,50,NA,nta,Jamaica Estates-Holliswood,QN06,6.9
fb,50,NA,nta,Kew Gardens,QN60,3.9
fb,50,NA,nta,Kew Gardens Hills,QN37,0.9
fb,50,NA,nta,Pomonok-Flushing Heights-Hillcrest,QN38,3.2
fb,50,NA,nta,Rego Park,QN18,2.9
fb,50,NA,nta,Richmond Hill,QN54,6.2
fb,50,NA,nta,South Ozone Park,QN55,7.6
fb,50,NA,nta,St. Albans,QN08,8.1
fb,50,NA,nta,park-cemetery-etc-Queens,QN99,1.3
fb,50,NA,nycongress,5,NA,71.6
fb,50,NA,nycongress,6,NA,28.3
fb,50,NA,nycongress,7,NA,0.1
fb,50,NA,pp,102,NA,10.3
fb,50,NA,pp,103,NA,22.7
fb,50,NA,pp,106,NA,7.6
fb,50,NA,pp,107,NA,19.9
fb,50,NA,pp,112,NA,19.5
fb,50,NA,pp,113,NA,20
fb,50,NA,sa,24,NA,21.3
fb,50,NA,sa,25,NA,5.3
fb,50,NA,sa,27,NA,4.4
fb,50,NA,sa,28,NA,18.9
fb,50,NA,sa,29,NA,17.7
fb,50,NA,sa,31,NA,6.1
fb,50,NA,sa,32,NA,26.3
fb,50,NA,sd,25,NA,1
fb,50,NA,sd,26,NA,2.5
fb,50,NA,sd,27,NA,11.4
fb,50,NA,sd,28,NA,62.6
fb,50,NA,sd,29,NA,22.5
fb,50,NA,ss,10,NA,19.6
fb,50,NA,ss,11,NA,13
fb,50,NA,ss,14,NA,42.4
fb,50,NA,ss,15,NA,18.9
fb,50,NA,ss,16,NA,6
fb,50,NA,zipcode,11367,NA,0.9
fb,50,NA,zipcode,11374,NA,4
fb,50,NA,zipcode,11375,NA,14.5
fb,50,NA,zipcode,11385,NA,0.5
fb,50,NA,zipcode,11415,NA,3.4
fb,50,NA,zipcode,11418,NA,3.7
fb,50,NA,zipcode,11419,NA,5.6
fb,50,NA,zipcode,11420,NA,4.8
fb,50,NA,zipcode,11423,NA,2
fb,50,NA,zipcode,11432,NA,18.3
fb,50,NA,zipcode,11433,NA,14.3
fb,50,NA,zipcode,11434,NA,10.7
fb,50,NA,zipcode,11435,NA,12.8
fb,50,NA,zipcode,11436,NA,4.2
fb,51,NA,bid,Myrtle Avenue DMA,NA,0.4
fb,51,NA,cc,28,NA,8.9
fb,51,NA,cc,29,NA,4.4
fb,51,NA,cc,30,NA,30.2
fb,51,NA,cc,32,NA,53.4
fb,51,NA,cc,34,NA,2.9
fb,51,NA,cc,42,NA,0.1
fb,51,NA,cc_upcoming,28,NA,10.7
fb,51,NA,cc_upcoming,29,NA,14.4
fb,51,NA,cc_upcoming,30,NA,10.5
fb,51,NA,cc_upcoming,32,NA,61.6
fb,51,NA,cc_upcoming,34,NA,2.7
fb,51,NA,cc_upcoming,42,NA,0.1
fb,51,NA,cd,305,NA,0.1
fb,51,NA,cd,405,NA,25.1
fb,51,NA,cd,406,NA,0.4
fb,51,NA,cd,409,NA,26.1
fb,51,NA,cd,410,NA,42.5
fb,51,NA,cd,482,NA,5.3
fb,51,NA,dsny,BKN05,305,0.1
fb,51,NA,dsny,QE10,410,42.4
fb,51,NA,dsny,QW05,405,25.1
fb,51,NA,dsny,QW06,406,0.4
fb,51,NA,dsny,QW09,409,26.1
fb,51,NA,hc,33,NA,0.1
